accountId,summonerName,tier,rank
1CdozkhTGjP8P9UT27mpykJzSxYK9m2kRZ5AgEK58XRyXAg,누누와 잔나비,DIAMOND,IV
wSGFeRCjyAJ0CGrWnghFOfcsDhWf797aQzNpuyXMemaytyQ,그 럼,DIAMOND,IV
6RJNmmHKD0OX8xzHyCV6_4FFkadlT_py6shhBBqBxKYNA-Q,BrightDirection,DIAMOND,IV
XDeGLox4xYHOKkZyDXtFN8dzy2je-h_wL8vH6ykWHJ4OemM,포맬로,DIAMOND,IV
wPiSVFgvvY0QfMeu4Uptj97UbiwnG-G5WRmvtNl7bgiWfI0,귀여운도혀니,DIAMOND,IV
6QMXcLs65Or8bRo46INf32wl0MIdQpq1kcyYRYebNTWB,GYuMa,DIAMOND,IV
b2oTyWRQRiLm1n1Flqw2RkAVIBQduoCJVx2kuaoRLS99,고골낙시터,DIAMOND,IV
nfVYpjXzaK0zOgzzFzJUk5-HPyy54-7zlHRbbNJSwZgW,AD Its real,DIAMOND,IV
TZXTb8y1IdmB8o8qTLIrFRZGwDROAAjlI8shS-M41Uqb,호덫호덫,DIAMOND,IV
c78xLHBnDHsHwjByT4GjRSnYjc1LnrRD5B3Qg-cJb6QR,허프스,DIAMOND,IV
pJ5LX_xWFgOlOv5KLJuCcWco4Hl2mwQ3bkJJ_BvVOyBZCiU,내욕하면우물잠수,DIAMOND,IV
o2M3Bdr90MzEanHfU6etLbqoKiGalblQ1WkDDnviXhkcxnY,물 결 화,DIAMOND,IV
v4WKqLOiLsoYxpxol5PddCoiuvNcXx4K0WFnPma75t3GKak,떼레힛,DIAMOND,IV
KqHmEd_pTf68Yd7sYcUeONi-W5Aia3Wa7ohVHjPbQ-Mo8y0,아트장인입니다,DIAMOND,IV
fwn6o1zb_F1Of-3c81vz-DIGa0XYBCdmTOZ57sCGW0nUxNM,지환이 안경도둑,DIAMOND,IV
VKJ8BtTzrwjSJWn7ZH4BGXI9LWZIrhyH82n8uZao-CRk,asdasdv,DIAMOND,IV
jxH-yvbLMWVoG3MnCW2unjllrUsQ0Mt9W1PxfLKZBNL5,꾸루꾸루파마,DIAMOND,IV
L0ewz-bD-n83D_KMnLGihWk-CVLBPtyH-kaIzF6LBapx,행복전도사권용훈,DIAMOND,IV
A4niJrR7NdcsC2tXGGJl-wvw1dObu-qYV7RHT6QVhz9_,탈피작,DIAMOND,IV
hpPRbfVusTFnHth3Dmvo-MilNEEy5Lbj-WCmKQT0UQ3p,막사는놈,DIAMOND,IV
FBgQMUNwqt-7DFfYKAPLhb4eeO3ISB3Sf4CtIfXXs5MN,구돌아채팅치지마,DIAMOND,IV
337cIBs9bVEVXYVjrPQ-xwKqLWxmcnmurV6vQeQl1Uv8,수원역빡촌사장,DIAMOND,IV
OLy6G1UyJRjckb5PbX6R1x3QxtvhXwDJTljR-sVRV6TT,어서 302호에,DIAMOND,IV
yQoDbNp4APL1URMa2igACi18gsfRbQhNv1EWPW8_oT27WXk,라온제라,DIAMOND,IV
R5ps1XZm0SER6fp71NifUmgHyQBs1-rFNafNumBYneI5,이그흐그,DIAMOND,IV
t7quqxn1PgaqDRHZVRBJXn_Fbh6Mi6Sor5KDja1xyqY,CrabBird,DIAMOND,IV
u40lll5uDiBswQAiVbxsW4l6BNSknt3N8jpVrDBFbEyW,순대순대,DIAMOND,IV
vrEaS79F4RaLUuux0TfmMKBWUIAgLs_Ds1yAwAmHQYYp,BAT,DIAMOND,IV
PzvAeEg8G_YzrFQRYrFLvQ5-rytxk96wFUyXKR2mKgyR,얼씨구늴리리,DIAMOND,IV
7G9sqfViAvcNgih6bR7urGLrpAh_pJ6hMOK65_3_rnDa,zhu zui,DIAMOND,IV
U7_InEBViJUlou_EwJvZy97ftVC7kvJr_k2P7fZPsx1DZKk,찬란한 밤하늘 별,DIAMOND,IV
CYXZQuv0Pg6aAlkKk7QtGnrVggv7oRLYY-ywGxVdNwlvXUw,o  3 o   AD plz,DIAMOND,IV
_Cg0XR0DoLEwNa6q87-ANJFxLGMa8Qigqz-KzNpFscgK,분투도르,DIAMOND,IV
rYgfxKk_-mx6liZS_OVTLh5iNKAgUDQFUzMWnX8qDkXF,쵸비처럼착하게,DIAMOND,IV
xq7pu_H9H4MSEAB-Yq_Qd6gIu4z6U8i9OfzPrDZ9yr1b,카이사하지마라씹,DIAMOND,IV
nWGsc2K6BSw_rmOnYAezFHbvlMwSUTKC32IRzeum1-eJ,썬칩포카칩,DIAMOND,IV
02zapOcQAjj6TlHmeqJiXwgY4z2q8-lVJZZSTGesaF2i,오호홍,DIAMOND,IV
Qm_2I2-jd5CJjjjoP-RDPwl2e5xKyjAxrq1EtA8Y58bi,SANDBOX Maokai,DIAMOND,IV
-rYLbN3uxvrrsB3h-eeMTkEgfcMZfjxAKy-Z9p0UAFfL,돼지앞다리,DIAMOND,IV
otg7FmNXc9BVW2q0g875dhcoa0jGqDGnu3vYRKSBrqsL,왕초보77,DIAMOND,IV
JRKTvTOnxPGzWx-6h7r61OSxxTjCEgLt1hrN6No7TnMw,알 콩,DIAMOND,IV
VuggFT_T_ydX_CXjbjj4QZaWcdWeRDdop9Ysnz1sEPUU,진 돼,DIAMOND,IV
fldtX8BUGBnQqXxt0SqBl7i3diXwaQKXYfk9Wi9IXSiI,깜씨쓰,DIAMOND,IV
Fk5SxBHuzwu0qOmUS0StCnQKx4jTPIkV3HWTzfIUzRdX,보이스,DIAMOND,IV
XgcLEmn1mqz_6W6Rzub8HjOnnk_XSRr4jaSUjqYdUNtJ,탑에서 뭔 냄새,DIAMOND,IV
DeOV8AtS5mq015imSeTIbLLsUFt3UFHD4qNv0ySSkh5tvlU,cow f1y,DIAMOND,IV
iVh6MTT-eDIZwXhJ_XPBoE4HtTqZD5lD2S9cRVlGi_I1Cm0,선사고 3학년,DIAMOND,IV
f663cTQaLiqLl3sQ3L24f0sXrOWiPtC3ymQDInZggHNECIM,치잉오,DIAMOND,IV
pdjpsoQWTaJJ-h7zAAmYFoID1vkJJs3_5_lvcvXCGXs,언냐들 나 죽어,DIAMOND,IV
tStO5eS_G6wvOql0xVdrpApqV0Bwzl8k2DEIZ_-eTo8,왓썹왓썹왓썹왓썹,DIAMOND,IV
y6W9UJvK_U7mLpbIxxHRDL8kJLq4RWfM_sa-QcBsT-U,외 고,DIAMOND,IV
QcHyNWKIj_sdSTZZ6myX2tob6zd7_AxUSVVKLHTTUlEO-jE,Necromartin,DIAMOND,IV
oRYinRo9S5ewNGWGTQNx2tkylbu9LIWyx8Tc29xPXIg,해누리,DIAMOND,IV
SWNjfCyoBhxguen__wgdhOfw-xGwSbnTQFexnZCVLUk,강했던남자,DIAMOND,IV
YjJ4DFt6RNsOs4AKvhNZAQiQNq-WQIpEiyLGERRBMoQ,로얄닷컴,DIAMOND,IV
L9pZ8asR4Hl59uVp3jlZTxHkXRT6gPachExh4w0mOlRvT1I,Reisen U Inaba,DIAMOND,IV
EJEFAsoAqHPjXU0uxSqRKQZiK2kDaZVt4KqS3dXR8TcRaj0,측 측,DIAMOND,IV
awsIoPIgmj5eB5se5wH3FPdPeLKPmgEYwXy6Ef6TPdc,롤싱롤싱,DIAMOND,IV
b0ui3RhPCV-1pv1XndUc8hWhGnUB494YtOsFqFAsAeQ,용 츄,DIAMOND,IV
to-sdHVtYWgzDS-CMCqrOKMBRqzR6rqshm1gnLfiFVYi,마스터찍으면삭제,DIAMOND,IV
oAJ5BzrzeRDvH3p18OZ3aFprV-Sduif5n0YFC8FJKFAV,빛 반짝,DIAMOND,IV
DfQLWnzLOwnCIdY659QS8bLqJ3PibCqvByLKAa02uKSx,Lucis Caelum,DIAMOND,IV
Ps9JEvdgAEo-w5GE3ul1FVWASVbUCNBRWgwIoO4ebUW9,빠 잇,DIAMOND,IV
fTx1aCY9bM39h3DOXriE39gcAMmbAR4sdujhO7v969rK,성보님,DIAMOND,IV
abxAI5Lv7-R_L24ySFSBAbOt6b_mGfWIbaHDDdqEChwO,bur win,DIAMOND,IV
kZRe9OsD7JIGVq-g_bpxlu8rnfHw2gxRmBETPtG1qBOw,방장님,DIAMOND,IV
aXcNkhaV91Qc5S5gmHFgMrTbaszX8XYeELbZ3yJJUGQZ,아고라시,DIAMOND,IV
IDA9XIFkWLmRuB8LgfJmljYfBIYPDWOAW6FYpoVa0rwE,티드야간식머그까,DIAMOND,IV
IlEFLqcozGd_Uctopy1c0uVSzNdQFrTTTUhTmdCcGsgs,JM문달이,DIAMOND,IV
ejTX_A1LzffvNA3MJa7KvI4e23hIONQqp8Rf3ftt0BXJoiU,둘리랑토리랑,DIAMOND,IV
PUL0D7auw-kTrZZvOVpe0usmwpSPLwiKE-Rqeqj6ztm6,포인터분석장인,DIAMOND,IV
Rg5pZt4ydOheiLv9iedY7v10WCqsA3AxJvbyG7yhSE8,붕가붕가킹,DIAMOND,IV
rujHTESXYqu0f9Fj-qigRT0S6suLBBQXqeaEEzUzFbFc,프레이사생팬,DIAMOND,IV
cGsQ5zqTP_p8idu2mKI0r9-VQMpI0FQWicElOQE5enta,르브낭,DIAMOND,IV
z4mJFaBQYCntH11UKl9tqAhbPdvm5N7bA-Nsp-ei2cYj,에버쵸즌,DIAMOND,IV
8bjonnEUTgBpzJMWS1ipRZ8_Pwtcydp-4MOmtpic8YTt,트와이스정연좋아,DIAMOND,IV
S0Nd5lPQqV1vrH9gye3lb5WSUGC0LZtO706zJBxunf01,탁루다,DIAMOND,IV
OnOl-gN7UfWpp8eG48ZRkjzmuOAnpaWUhFo1WJOPCFu8Yi4,SANDBOX Ten13,DIAMOND,IV
5dH473VyRg8IjaHAs-HyNMtzQ56T5cT6iZcaRht-hGVP,Boethiah,DIAMOND,IV
_g6qau5aVSEbbJ7Ht4Es8ioeaKiaGegfMYamDPCkSmZ7,DancingSTAR,DIAMOND,IV
x9b-gIWyFHFxbD4RAi6TNTKbTqoTheRZo7sSV21b32LJ,Produce48 장원영,DIAMOND,IV
WWr0LUMDsD_F1J5GrgfpjqE-Zl8hLwqx31BS5GJhRjnG,뚜쉬뚜쉬뚜레쉬,DIAMOND,IV
UEucinjLjIWo2XXwg4lh1zH6g-ky5zbDO_tV23O-dgTD,술마시면취해야지,DIAMOND,IV
0SOETm-41W09Z-toozJg5Wq83RnSl3S2RrG89lEKQrd7,니코틴씹중독자,DIAMOND,IV
O3qzAAWkolBKYuSYgLe323--bnY7v3X_AkKTZhGNPf3z,YUNJAE0,DIAMOND,IV
0KfviKqsVMbMAanCOsvKJpmQtqG34fVdP0F0T9ubQW8jvEc,엔츄르,DIAMOND,IV
owZ6LzkZ-Kg5_4ayxLwW9TnB4atfFKTzp4SAYIOnN3tF,You Are My MOon,DIAMOND,IV
OZ8d7XjjZLN9ku7BPLzaCAx5C8XMoD04KcEBPiBDNX1c,창석이와매실주스,DIAMOND,IV
OE9DFmrC4IfbLydmO_EFcpC2PpfC0BdE_BHCZnuxv5ML,구리스칠o박,DIAMOND,IV
_cvK98ii4rhq7zxwuK2qafeEgGlbkkaDUh7m2DYKJvA0Fjc,좋 까 상체,DIAMOND,IV
-Zup4zEbKyHRVj5QPogP4k1-wwNoL70uiGst9DvdvU0,firstborn,DIAMOND,IV
nCoWs31cKNDQSxdu3Mt466-M_2-0SoI1woONiVs7fnY,서폿이안지켜줌,DIAMOND,IV
u7ABAofnSfWnwZLz6qROyEmobOWth68xhTBvisW49bQ,Pea,DIAMOND,IV
WQ8xhluviCFdg9MMuHPJoBnne-7PRpAmnWWzUsJyVos,달마시안,DIAMOND,IV
dj2FRL6tiE40ERJ86LhCKhXgvMiMRbUXh__OXpDHSvI,MELCID,DIAMOND,IV
bvVOEKADTGVFQbLGVzB1hKSb0oeUTU1PyPEogDkl6tg,한마디에게임던짐,DIAMOND,IV
W_IVYIrcfsOmbOAcSMWUP4BDdjCn69iHcx8LvGRXx7YoVIc,등산혐오증,DIAMOND,IV
nCoWs31cKNDQSxdu3Mt466-M_2-0SoI1woONiVs7fnY,서폿이안지켜줌,DIAMOND,IV
u7ABAofnSfWnwZLz6qROyEmobOWth68xhTBvisW49bQ,Pea,DIAMOND,IV
WQ8xhluviCFdg9MMuHPJoBnne-7PRpAmnWWzUsJyVos,달마시안,DIAMOND,IV
dj2FRL6tiE40ERJ86LhCKhXgvMiMRbUXh__OXpDHSvI,MELCID,DIAMOND,IV
bvVOEKADTGVFQbLGVzB1hKSb0oeUTU1PyPEogDkl6tg,한마디에게임던짐,DIAMOND,IV
W_IVYIrcfsOmbOAcSMWUP4BDdjCn69iHcx8LvGRXx7YoVIc,등산혐오증,DIAMOND,IV
fjkqBCcbQLD4nBG3YVOb9yaLljWO33iP2JsED2y9LyM,김제동,DIAMOND,IV
YLNRFQIp4OndUj5Y7h8cZyHBE7DWEGa8kIY0UI17a3U,0        2    o,DIAMOND,IV
MMqAWUFAYEbgbADyiWsrQ9nprwbWu1sImkM41joOzZQvZNQ,쑈모텔단골,DIAMOND,IV
67rYIQrQCzpZlkqeB2B0V0T6iMyv48dDmtDn72G7YX0,유 교,DIAMOND,IV
SOWdlKSM1Wp4ec2MjztBI7XhfUXKO9Cbs-SqFVsOGHs,GuLLeT,DIAMOND,IV
B2hsuyl1Loiw_qa4-t9EiHuKRXXUmjbjx2PT7uIh7yE,킨드래드 장인,DIAMOND,IV
K5ehRnYkOBVgezvzC5mU1zOrxivegL1-XeRdqEiLXOw,후 레 시,DIAMOND,IV
KgegYxjM5azvlw1O37pK3EOOBRb6SomYZOnfwwIFbo8,우녁짱,DIAMOND,IV
V1f4q0hN4aA4SMm-4DFkItnVA9RaFT5hTMEJdWxsmk0,그은할배,DIAMOND,IV
vKyKSLob_zAAcQx2-g5AohIHD8Rg20C8rRrs67exT98,평택비전이동,DIAMOND,IV
mICzIQxJH4jGKXFquQItzwvus9I3D57cs26uANCt6sM,서지Ni,DIAMOND,IV
DVZWNNjjD-wSG9Mo_-h39ab0RlYPVqNc64riozXQV0g,고기먹어요,DIAMOND,IV
6aSDF1TvqUUy_GlqdTFDmFS7Tf3VIar6UGRxr48h_Bg,푸른 사막의 끝,DIAMOND,IV
GUm2thgb2W_qj7QI4Ip3U4EVVv2x3qWS2PfwVeF7GmEt,서울권치과,DIAMOND,IV
6oq0ICzS8PElPPh2D2--NaCvYLy_ZrgwA3q4EkpmFqNU,이번시즌챌갈서폿,DIAMOND,IV
6wwp85mdxntRVWMeNY9Y-yw0w4K1vFIe3aQEP6ibFu_9HcI,롤케이크부캐,DIAMOND,IV
bKhuTjV9HKYKa91jYmHdBmBEsk_Am6Qsa8TwK77pofSr,이게 게임인가,DIAMOND,IV
A4gBOjHYZ95IKZPho-k1jy0MP19da8gW9-6VCTqwNFc,도곡동 김블라디,DIAMOND,IV
koLiFdMiLbBWSejlxZOYAf0mdOpJ0IuTbc79ZSiHLzAtPkQ,프레스티지에디션,DIAMOND,IV
kMl93_Q25sbk4zShHm4tCd523pK8xRzki6dy2i2G34-S,SongQian,DIAMOND,IV
mOyeCMqfLF5-zwzDtzn4kXplY_ogMezOnwMGmVMYuu8D,게임할때가아닐텐,DIAMOND,IV
RXxIjcyUF3afDNG50lXjcz3qzPAp_o6MqKJuAVu7HAtn,정글이,DIAMOND,IV
0L4t6QIrcDXChDQV8E2EdJb1aX8wnC262b2auc9Tf--5,예의가없다,DIAMOND,IV
q-DZpdZZcBPzW8GuTEgr4tNyOw6E4X3XNdUEkgrUMX-Z,whst,DIAMOND,IV
2ruo11vvhB_VhOoFc0JHzqsUSkYcqldwWDMVamQl65ow,별수호자 짱형민,DIAMOND,IV
Fa0j2y8_7ZaGXnNaXrvxBfO5MDCdAibvxsRbfwAF_tPn,박다슬,DIAMOND,IV
s2cS8NajknxUfSvhnMibyWgU1QNaDp2bGqB9Y2-qPf9G,우치하동만식,DIAMOND,IV
AWi6QAhAx0uG5V43LdL504HuDd5f0I8EaWRDRUxRpF-DTMY,경성순대국,DIAMOND,IV
muexqgG5dY9hWuquJIrcEimbpcdLNG2zIsoRD33P8-rrOwU,donotwastemytime,DIAMOND,IV
2mGj7wTEag_RbVkILsfjkE13YvZoicxn_1d2ppD7I81x,Infinite Freude,DIAMOND,IV
ZixRNppm2URJIEInCJQ6rsiwdezIoK6g5GuaIY-TqacK,강인한 브라움,DIAMOND,IV
TE6eSkTJdZf1GB4t4WExwK4uB-KZ9j-M8DmC_aNsuplz,한가한가요,DIAMOND,IV
ph7iiJ3Sg3WjubuXCaCT6lxK5ViIcPawLE7I7iAmLkdv,가빈세유,DIAMOND,IV
Bn_ZX-Jssu1MZog1SOZRClkNc4XfOXwEKS5AOYnqOHHp,LG U plus Faker,DIAMOND,IV
n9bvXspttK-z5c7Uvt_25AM0mhUaNRdqJOKemO4va7JQ,02년생 멍구,DIAMOND,IV
7LUVBNfAV5sIUGQS29tnmELq9bZbJ36C7AoCirrNW_-5ANY,JYP트와이스,DIAMOND,IV
ueYAhE4r4bMCZs93iBYoTKqnXBepkHdaYuudXNCdEfojFJs,월화수목굼토일,DIAMOND,IV
XFFk5UOd0cLKt7qvu2e0pYVCkGYggA-1mx5AQOIR4ZmyU2c,정연누나예뻐요,DIAMOND,IV
CDRjIt_KqP7FVAXTLDf3HDNlkybNEsfkr38OC3iEulrz1ks,츄르주세요,DIAMOND,IV
29LDKczl9mL16NNVXg8HpaMtuM0V9BeYmW06HB-09wweGhU,성산동레오나,DIAMOND,IV
prTyzsD5FdqkluiHVtoW1fH5GdbcmJl9QdrKzH4C2tOs,Art of Kiss,DIAMOND,IV
tkBNRsgdGcFcC7Ce9mUBvVPVCKsxuH8KitCYEZQgeJdO,내가할게죽지만마,DIAMOND,IV
vC36CZfIxpkMXN0WzcENt6mUfwcSxBtrCJS5GZbQSBvC_IE,조우린,DIAMOND,IV
RP7NClBOP59wtcXZPZ93VoL_HwWeOk5UY8FX-ciRLlRP,인사하는공화춘,DIAMOND,IV
gPVj6EheLavaB5-Hw-LkN3tpHFNaoTkNy6yDbiHx1mPA,강노카미 세구라,DIAMOND,IV
94h0DrGRJfaMTHy3uAkVjfa221eLeEFYr1am1Qcw5Vmk,Oooooooops,DIAMOND,IV
FsyGsAikR2DA3b3Q1l5RRlpWtdAuN29KuwC7VU7G9Stt,재 안,DIAMOND,IV
POG9iZoLnQNnSJj6CnCrFOmWenyQJysNhsGWyqgpumNX,아 노,DIAMOND,IV
njSG8KmPYV-hdikKEV931dTbNjJWrCtxRQsmy9X7oKBsSXw,대진이이녀석,DIAMOND,IV
ytR10HIIq83j0lrq4vUZL_hSI29_BV83tNFtpIG0fl4d,밭에서 쑥을 케넨,DIAMOND,IV
DRxwMlH60hxp7gDuuIEi07zk4MCzHbsTXvEba-3kXdmR,ChanBe,DIAMOND,IV
b6BnYZQqNuk1noi-NnIXJF_PWNyJzCzPeg7xt-FqUV8U,갓 재 서,DIAMOND,IV
Su6mRNfOh4lSTMNSYAMC_DF3z4Xw0D2w6LEDqanV9bin,왕세가,DIAMOND,IV
uOBsUzgzbY4_IQifhdxWQlI6Bq-FY8H64k8IEo9Rcc-K,엄청싸이코,DIAMOND,IV
oTS8xyuNJ7TTD6OGmcJtADfGWmTsAkbRgcPxKezGOiLy,게고기먹는강형욱,DIAMOND,IV
Un6dTzYjKnTSawyWXjDxhsIpRWyNYzHwRQ8H4Uy8Q3LTf4s,Iemy,DIAMOND,IV
i8QSmZ9SWj_rVcgo9soBVPRWM-e5RMCM9KIvuifpWTM,초코초코초코첵스,DIAMOND,IV
I--7zaYUQwuu640epwZo5mCYRYNnfwwtm8XP3DuwWO8,한다쓰리,DIAMOND,IV
PR13Y-oS9eyt7QUDafKnQQt434sI9_t1-38txaPt8ag,Sunu,DIAMOND,IV
tovzH5nvxlsZ6MMUf04pADqZKR-bXyLOqMkLRJk_i6M,대놓고외로움,DIAMOND,IV
HYrzu5d2ChLvbQ_af0mTsQyl-VseAlI0MqF0_rhARIU,플딱 영주,DIAMOND,IV
BYxYeneTlCPN-jueQADdNBRFXAcuEINIBNRZzxdymFQ,Neta,DIAMOND,IV
_G1WIP6QV9dGSlaoM8z95m7Ip2eRgwrl_8onpDcqpwQ,난말이야개도물어,DIAMOND,IV
FOfY11z1pqUVJ1-q-duYEitw-OVk6UYwYiIdf557xzs,정상인이 없다,DIAMOND,IV
Zx2jRYAjRgZzTVNhKp_rmKPthKYckJo9qigEkisveSE,꼴픽만하고싶다,DIAMOND,IV
-vHZ4swaQYC9mSDid2mrAVZyNryl9Ma5cPV2A7Ih3yQ,한서삼시,DIAMOND,IV
fkLBpgNIKp00qXW_r2N3s_1FQ5FgpMFdUPMv_5i8vjY,The Double K,DIAMOND,IV
Q6riWj_6YWDDc0TM286pIQixFy_79xnTuA_5T0Htii9H,생쥐a,DIAMOND,IV
oN462ECl48aBpXtO_vDYP13CgzFrfFZl2Kfd8p-0bYo,박력적인,DIAMOND,IV
z-faQcab3o9jWumASixbDj16E9lphNo-Ygh0pkWkyWvx,im klng,DIAMOND,IV
xe2upTWChxng6U5fT_-62QggxM07H9A_IDT1RlbZ0NE,전방브레스피해욧,DIAMOND,IV
Ygs7TI1lymA_2fp0vixQ3QFeDahL_GFTPOq3ShCCv-Kp,똥냄새맡기왕장인,DIAMOND,IV
AUYsH8V3oR-CvFqtnOKFJwLoTQCEtv1ZznrkHk_Dddk,사과향기,DIAMOND,IV
gf8uMxe5GcvIgnfBM0P3UeRoTqcJV4YnPK539WcOMJlK,강선우,DIAMOND,IV
2gipipwJ7yrNhX34o4sclfs5Pn1KVdTkBnJN9nQMlTM,노영던,DIAMOND,IV
nX2VM-mIyIMdOb3gFj8NUtbbAXBbSQzTHkw8D1LOSzM,레모니 스니켓,DIAMOND,IV
cnZgFSh_gMxG1akTXChZw3PrLEqsvyvxn9mqQwNf1mIn,몽몽실,DIAMOND,IV
wLh5bMVc5eLohyE11zHIhz0XK-cXSYVDWzEVI-FNTbg0,상어구이,DIAMOND,IV
gl8SPwWxChXFUCK-BotSla9zAsZzP7R7fTkN7RPlf2nl,bigfan,DIAMOND,IV
rBijaSsWb11j5o4egsOgDuKmrLDYIVhVzuZH8o1f1aA,뒷골목양아치,DIAMOND,IV
GXVCwL-3I5BQxTgRCqj2MEdPP-XBYDjWKQYwNK6SNsyb,AviD CON,DIAMOND,IV
JChHD2UyRXLcLBoo0KUWcNtIjAisxmSPjq3OH_00acQM,Rut,DIAMOND,IV
pzexPdmUBzEbqiSKQCYymHRHH7gsTljSq5_KPCF-zLkW,끔냐아,DIAMOND,IV
uc017Zj1Y-9K1O_KzyVxxqM3p351TFlD78wlemnoi6KZ,빡친알파카,DIAMOND,IV
QnEO4-R1gFeLUxdhvK3uCNUrnElzVGDIeZbYn_NdCknB,명철보신,DIAMOND,IV
6Ch1_CFeY3qPwozihoazQykWk5XGfsZ0bPprJNKWRIvs,당  자,DIAMOND,IV
UIxvwzNRUOs1SQXtLiAAWwialAnHhje2vbnUbX3VfXPl,참지않는편이야,DIAMOND,IV
P2mzv-IEsPbtpWrg3ucuIi6UQyATt30MmlVKrchpx124,모르가나초콜랫,DIAMOND,IV
5TYkCD8TMdNGsEXwWBaDCLXUDdPfPSavAb0iSupdcqAV,럼사벽,DIAMOND,IV
rp5sVVYqROVCElBa5IGES3kQgb6yLr_6xpg83mmbMaR9,현지인임,DIAMOND,IV
v1Y76Za0blQLWUka6g6XHrFw9rxAUXF5OJAnSGp018Iv,젝선장,DIAMOND,IV
gQdcWlvsAqy_8Y01A3SGq2aqAlM0MsZfi73Jm33XOI9f,먼저가,DIAMOND,IV
fywSsNS0vh6hfnNjuyWgL0sQeyuK4daJpe1IsVGBweZf,바미꽃,DIAMOND,IV
D8cOHpHdSiqrI0Z2AVy4Oz6Xy_gqluzBnzjmb4DrjVI,앙꼬없,DIAMOND,IV
0AOKqhYqYu2mSl3lRhpVjMrZ-SGoX9rzXXAYexfhhSrN,정글좀 닥쳐,DIAMOND,IV
jSssmEZN8w9dzICyv7HrNOWZmbGjMV7FD3euqNlRYgT5,이쏘키,DIAMOND,IV
zGDzDW0prVJ7V1rs6C_lQcV3Vs9cjeZ7dDcsfe4OjYd8,델키스,DIAMOND,IV
CYWLsqXKVglM4plzjuIvFpWT6En6g5s_7iIJbG4S_55m,마딱찍고접는다,DIAMOND,IV
h9285lfL9RLyjTsUfF41rk-F-Q4M5IVO5Pg7R00kKUp_,쩡아 술먹자,DIAMOND,IV
7LyyKqyDLhEWjXKo1eWkWx8p5puf6FFA_TWjq9xsgmt2,아리나의 반려견,DIAMOND,IV
UH8t9-eH5aCRRxwowxu8-qAzFGOhWpyx2X2IBzOTo2lm,dedede,DIAMOND,IV
0rqkx-lVxmgH5MFm1me1iIWdJsYDJns-82cnvDXIN8Id,훈곰이,DIAMOND,IV
Wj4aGXRAaxkJxetPv2J-x3Aheup_aa-C5XABBsxVB-fu,네트워크,DIAMOND,IV
hO8HVVSFmqGJmi-BWhLJcBeS-BzHV5deh-77hLjsXTA,호쭈몬,DIAMOND,IV
dLWjWkSYkjQS633wAW3uZHMpoa8-XTksVkPeozqFZ-Q,Mild Chamchi,DIAMOND,IV
HeevH6kZSEUlEMFHD3D77aobQeMl75vWGn5k4JNd1KU,19년산 홍어,DIAMOND,IV
uZnWAoBIxXd7Rv86Y7vuMinaMk6HQKjalwUQupRQEZQ,유유서,DIAMOND,IV
4rWl7T81AxRCmjlQMaS_NoE2IqDABOmX9WvvFHlAzQM,그랩전문교관,DIAMOND,IV
eajoetcVbofYtSQzL7MTtmPF5uExbUr15DvzKx_LgfU,이거쉽잖아,DIAMOND,IV
5N_nY-3gmeJKYcE4h1e2JGjmpxb6UitjujBs0LFu6bM,하앍살려줘,DIAMOND,IV
JMgTsmbZ3msIK14NDVyMEHKPV4C2TcnRCQObd3M6dmE,los,DIAMOND,IV
NSyQgKc-ySs18ovdqXR8C-v8nJVa_cg4ZVsMM20gLek,펩시곰정글,DIAMOND,IV
jgLdxP-M6timdU4srkO-uuQiFDTivLEX1GZLm4ue3p0,울고있는마오카이,DIAMOND,IV
IfCvUlIGbC_ecwGJbI60kEpww8RFQDvXIwMrgaIulW8,7946,DIAMOND,IV
qVf5OyoQT_o4ZVctsjNe7xl0Z8o_dxnNQLzGpyZuvT4,ds빵,DIAMOND,IV
5QeRZZAYhNaqf8k2LryjemhMc4ON_jC7NYD8O2iGY8I,혜지류원딜,DIAMOND,IV
AAxIXztI3yrqm7oUara10OchgdJ-prR79jw80JkXaUg,IvernDaisy,DIAMOND,IV
o0MmgCO7vFX0sdtiF50HGE8LwxxWLVT4gQPQwkX3VMs,Torsade,DIAMOND,IV
MByglxlcZcnWBzO-el0twFR2bDWqvRW930Gv4gV-a9o,야옹이 징크스,DIAMOND,IV
Na2G_Ylqtag6BLHJEVh4Y4o07phGL_dIYdGQvv7sogIR,체스아일,DIAMOND,IV
HZZivGu-_Y4PfS1JdtP5De7b0ZCfjm3X7dTZVhR4j_M,공허시너지초가스,DIAMOND,IV
tJHyQAIEwmzFi2Hu49srQIuY8SjVxJ8Z1ioRSdrCqlyR,뮤탈 유저,DIAMOND,IV
9QmpWVoQIS0K4PQpJb88mrZb3TVcNUZs833NLE6Xjss,쟈옥스틱,DIAMOND,IV
2FRs5WJ0CtBMn5FLRemqxOyW9PZNRL1N9EOLVwgvmpQ,왼쪽이분신입니다,DIAMOND,IV
YEEprJ538tKpAZOhs8a8gOvvz5b9K78Pp8SvdFP2omPd,SAT고수,DIAMOND,IV
3RRP-BNAI0Fa3BL2CovIFonnR8I8222L4uoKPGF2xvw1,Solip,DIAMOND,IV
sLVSGI4ei9C6bgfJ_awAixG18vETj70AFsITXn2mcrcs,OAPCO,DIAMOND,IV
yL2raXRfcMuSZ23e8BJm5iCLrNEwrTEUW255ThHweXH6,영규영,DIAMOND,IV
